filepath,fold,label_asli,label_baru,keputusan,alasan,reviewer,margin,label_quality_score,is_double_flagged
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1636.jpg,3,2.0,2.0,drop,tas,aga,2.534.917.195.457.530,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1869.jpg,1,2.0,2.0,drop,bungkus,aga,2.538.969.316.892.840,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1801.jpg,3,2.0,2.0,drop,anorganik,aga,2.546.989.871.669.370,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_7293.jpg,3,2.0,2.0,drop,box,aga,2.619.137.565.171.180,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_2298.jpg,1,2.0,2.0,drop,buku depannya ada lampu,aga,264.176.734.719.642,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_5283.jpg,1,2.0,2.0,drop,egg timer,aga,2.655.293.376.400.080,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8743.jpg,2,2.0,2.0,drop,ambigu,aga,2.659.550.264.642.760,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9164.jpg,3,2.0,2.0,keep,serutan pensil,aga,2.665.523.087.573.170,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_260.jpg,4,2.0,2.0,drop,anorganik,aga,2.700.936.725.844.160,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8877.jpg,0,2.0,2.0,drop,anorganik,aga,2.717.901.708.112.180,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_335.jpg,1,2.0,2.0,drop,anorganik,aga,2.746.619.791.855.080,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_558.jpg,3,2.0,2.0,drop,anorganik,aga,2.805.775.840.011.740,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_10358.jpg,4,2.0,2.0,drop,anorganik,aga,2.878.441.396.456.610,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9202.jpg,0,2.0,2.0,drop,anorganik,aga,2.884.955.880.901.050,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9579.jpg,1,2.0,2.0,drop,petri dish,aga,2.906.491.519.685.260,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6763.jpg,0,2.0,2.0,drop,unidentified,aga,2.937.047.427.733.560,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_10514.jpg,4,2.0,2.0,drop,multiclass,aga,2.949.572.111.992.880,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9101.jpg,0,2.0,2.0,keep,serutan pensil,aga,2.960.483.509.530.590,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_3729.jpg,1,2.0,2.0,drop,ga nyambung cuki,aga,2.976.231.065.086.950,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_3718.jpg,2,2.0,2.0,drop,ga nyambung cuki,aga,2.980.849.887.970.950,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8914.jpg,2,2.0,2.0,drop,ambigu,aga,2.984.150.797.167.760,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8681.jpg,4,2.0,2.0,drop,ambigu,aga,3.038.949.535.408.080,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8774.jpg,0,2.0,2.0,drop,ambigu,aga,3.085.858.545.647.330,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8759.jpg,2,2.0,2.0,drop,anorganik,aga,3.102.123.488.300.290,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8984.jpg,2,2.0,2.0,keep,serutan pensil,aga,311.296.555.461.966,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9243.jpg,3,2.0,2.0,drop,multiclass,aga,3.217.403.374.056.510,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_640.jpg,4,2.0,2.0,drop,bungkus,aga,3.226.526.149.878.800,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_476.jpg,2,2.0,2.0,drop,anorganik,aga,3.247.187.413.072.480,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_5227.jpg,2,2.0,2.0,drop,multiclass,aga,3.251.226.293.140.240,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6016.jpg,4,2.0,2.0,drop,multiclass,aga,3.270.851.957.272.250,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_5010.jpg,0,2.0,2.0,drop,anorganik,aga,3.290.389.156.092.840,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8785.jpg,4,2.0,2.0,drop,anorganik,aga,3.300.273.217.757.890,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_3749.jpg,4,2.0,2.0,drop,ga nyambung cuki,aga,3.309.993.131.248.780,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9452.jpg,0,2.0,2.0,drop,multiclass,aga,3.362.689.112.474.300,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6852.jpg,0,2.0,2.0,drop,multiclass,aga,3.389.806.469.209.470,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_3741.jpg,4,2.0,2.0,drop,ga nyambung cuki,aga,340.270.955.833.672,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6229.jpg,4,2.0,2.0,drop,brosur,aga,3.453.117.608.494.310,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8927.jpg,0,2.0,2.0,drop,ambigu,aga,3.499.775.901.115.430,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_5993.jpg,2,2.0,2.0,drop,multiclass,aga,3.563.571.526.327.520,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9340.jpg,2,2.0,2.0,drop,unidentified,aga,3.576.863.766.450.880,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6679.jpg,3,2.0,2.0,drop,ga nyambung cuki,aga,3.687.373.233.017.960,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_221.jpg,4,2.0,2.0,drop,anorganik,aga,369.476.097.358.638,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6789.jpg,1,2.0,2.0,drop,multiclass,aga,3.716.962.212.133.590,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6740.jpg,1,2.0,2.0,drop,unidentified,aga,3.778.545.901.333.560,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6807.jpg,4,2.0,2.0,drop,multiclass,aga,3.800.635.815.381.560,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1984.jpg,4,2.0,2.0,drop,rak,aga,3.842.486.349.609.250,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8777.jpg,4,2.0,2.0,drop,wtf is that,aga,3.943.706.839.042.750,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1564.jpg,2,2.0,2.0,drop,pisau?,aga,4.058.046.692.245.900,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1494.jpg,2,2.0,2.0,drop,anorganik,aga,4.072.617.826.575.570,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9286.jpg,4,2.0,2.0,drop,multiclass,aga,4.084.631.770.764.740,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6641.jpg,2,2.0,2.0,drop,multiclass,aga,4.205.285.074.502.190,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9753.jpg,0,2.0,2.0,drop,unidentified,aga,4.267.893.677.631.280,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_4998.jpg,2,2.0,2.0,drop,anorganik,aga,430.966.524.202.885,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1140.jpg,4,2.0,2.0,drop,brosur,aga,4.660.351.601.645.850,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_615.jpg,3,2.0,2.0,drop,wtf is that,aga,4.737.694.030.439.440,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1730.jpg,0,2.0,2.0,drop,anorganik,aga,4.764.705.673.061.520,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1858.jpg,0,2.0,2.0,drop,wastafel,aga,511.064.429.661.958,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1827.jpg,4,2.0,2.0,drop,sarung tangan oven,aga,5.160.750.408.561.730,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_5073.jpg,4,2.0,2.0,drop,mangkok?,aga,5.169.470.551.431.460,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_5023.jpg,2,2.0,2.0,drop,histogram?,aga,5.175.166.083.607.890,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6811.jpg,0,2.0,2.0,drop,multiclass,aga,5.242.677.581.624.560,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6757.jpg,1,2.0,2.0,drop,multiclass,aga,5.591.300.111.416.550,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9332.jpg,4,2.0,2.0,drop,multiclass,aga,5.883.953.204.345.740,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_603.jpg,3,2.0,2.0,drop,anorganik,aga,5.992.784.258.917.610,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8924.jpg,0,2.0,2.0,drop,unidentified,aga,6.108.934.590.299.300,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1625.jpg,1,2.0,2.0,drop,anorganik,aga,9.805.861.989.471.160,9.220.575,
/content/drive/MyDrive/BDC2026/train/2_Organic/O_507.jpg,0,2.0,2.0,keep,tisu,aga,984.369.157.388.984,6.400.617,
/content/drive/MyDrive/BDC2026/train/1_Electronic/16.TPA.png,1,1.0,1.0,drop,ada orang,raka,351.808.877.830.107,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/pcb_141.jpg,0,1.0,1.0,drop,mirip daun,raka,412.192.395.044.725,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/66.E-Waste-An-Issue-of-Serious-Concern-@aura-emagazine.jpg,1,1.0,1.0,keep,masih aman,raka,672.634.278.963.572,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/7.utama11.jpg,0,1.0,1.0,drop,campuran,raka,675.042.376.171.413,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/25.iron-1508237_1280.jpg,3,1.0,1.0,drop,sampah hitam,raka,719.053.797.953.269,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/IMG_20201101_130043.jpg,0,1.0,1.0,drop,campuran,raka,813.629.486.197.061,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/pcb_77.jpg,2,1.0,0,relabel,terlalu gajelas,raka,869.085.357.656.698,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/battery_142.jpg,2,1.0,1.0,drop,pulpen,raka,1.074.224.902.198.720,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/70.m0-02-1110x600-2307171500.jpg,0,1.0,1.0,drop,gajelas,raka,1.255.118.952.665.590,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/Microwave_88.jpg,4,1.0,1.0,keep,gajelas,raka,1.505.922.197.513.790,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/Keyboard_113.jpg,1,1.0,1.0,keep,gajelas,raka,1.666.416.403.192.960,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/59.AdobeStock_500968458-800x250.jpeg,3,1.0,0,relabel,masih aman,raka,20.083.081.898.837,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/pcb_78.jpg,2,1.0,1.0,keep,masih aman,raka,2.273.276.765.721.750,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/Player_280.jpg,1,1.0,1.0,drop,ada kaset,raka,2.460.197.056.253.900,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/battery_148.jpg,0,1.0,1.0,drop,baterai masuk elektronik,raka,2.556.379.762.651.370,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/17.men-ghana-sort-through-electronic-waste-agbogbloshi-440nw-9818412b.jpg,1,1.0,1.0,drop,orang moto asal,raka,2.564.436.397.207.490,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/70.tpa-adalah-tempat-pemrosesan-akhir-bukan-tempat-pembuangan-akhir-39.jpg,3,1.0,1.0,drop,bantar gebang,raka,2.619.107.810.199.940,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/Mouse_279.jpg,2,1.0,1.0,keep,gajelas,raka,2.738.870.320.610.600,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/pcb_115.jpg,4,1.0,1.0,drop,rancu,raka,2.746.386.991.500.160,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/battery_195.jpg,4,1.0,1.0,drop,baterai masuk elektronik,raka,3.147.068.748.565.110,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/Television_205.jpg,2,1.0,1.0,drop,lukisan,raka,3.167.709.063.024.730,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/imagesdfgdff.jpg,2,1.0,1.0,drop,campuran,raka,3.888.176.029.357.180,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/Mouse_261.jpg,1,1.0,1.0,keep,mouse tapi bawahnya nyatu ama background,raka,4.069.899.798.271.900,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/26.depositphotos_326846882-stock-photo-closeup-shot-of-a-broken.jpg,3,1.0,1.0,keep,jam dinding,raka,4.305.567.452.792.910,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/Player_282.jpg,2,1.0,1.0,drop,gajelas,raka,4.377.595.089.013.220,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/Keyboard_289.jpg,3,1.0,1.0,drop,gajelas,raka,4.379.938.862.238.700,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/Player_206.jpg,4,1.0,1.0,drop,gatau benda apaan,raka,4.387.199.885.830.740,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/17.Fines-Zorba-product-after-STEINERT-EddyC.jpg,2,1.0,1.0,drop,sampah,raka,4.471.938.265.766.850,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/16.943306_720.jpg,0,1.0,1.0,drop,sampah,raka,4.710.738.990.606.890,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/Washing_Machine_224.jpg,4,1.0,1.0,keep,magic com,raka,4.952.853.638.413.430,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/Keyboard_46.jpg,3,1.0,1.0,drop,gajelas,raka,4.977.110.954.458.130,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/battery_95.jpg,3,1.0,1.0,keep,baterai usang,raka,4.985.351.287.815.500,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/Keyboard_121.jpg,3,1.0,1.0,drop,penampakan,raka,5.110.958.143.064.600,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/Mouse_160.jpg,4,1.0,1.0,drop,terlalu gajelas,raka,5.166.096.381.690.820,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/Microwave_163.jpg,4,1.0,1.0,drop,campuran,raka,5.878.737.913.574.130,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/Printer_29.jpg,0,1.0,1.0,keep,masih aman,raka,5.991.917.603.575.820,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/Mouse_243.jpg,0,1.0,1.0,drop,jorok,raka,635.224.069.274.225,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/pcb_171.jpg,1,1.0,1.0,drop,gajelas,raka,723.448.743.044.224,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/hq720.jpg,1,1.0,1.0,keep,kamera,raka,1.719.591.256.975.380,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/69.electronics---small-heap-of-mixed-electronic_zedbxcgf_8_ws.jpg,1,1.0,1.0,keep,masih aman,raka,654.670.023.335.571,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/6.20170119155741-intip-pusat-pemusnahan-limbah-elektronik-di-jepang-001-dru.jpg,3,1.0,1.0,drop,batu,raka,928.372.352.419.475,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/64.hq720.jpg,4,1.0,1.0,drop,sampah,raka,1.042.864.133.172.160,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/18.pasar-loak-astana-anyar.jpg,1,1.0,1.0,drop,kendi,raka,1.166.903.182.218.540,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/pcb_137.jpg,2,1.0,1.0,drop,burem,raka,1.610.648.492.404.050,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/Washing_Machine_287.jpg,4,1.0,1.0,keep,mesin cuci,raka,1.923.339.545.189.890,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/35.e-waste-pickup1-300x200.png,3,1.0,1.0,drop,sampah,raka,278.499.424.750.466,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/67.waste-400x250-1.jpg,0,1.0,1.0,drop,sampah,raka,3.452.565.788.776.200,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/pcb_146.jpg,0,1.0,1.0,drop,terlalu burem,raka,3.482.647.274.267.430,,FALSE
/content/drive/MyDrive/BDC2026/train/1_Electronic/10.shutterstock_2462286095.jpg,1,1.0,1.0,drop,kendi,raka,4.549.471.331.656.340,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1676.jpg,0,2.0,2.0,drop,bantal,raka,12.718.018.791.672,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6238.jpg,3,2.0,2.0,drop,campuran,raka,127.523.365.661.735,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1924.jpg,4,2.0,0,relabel,keran,raka,185.537.806.721.897,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9440.jpg,1,2.0,2.0,drop,gajelas,raka,464.967.926.212.899,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6751.jpg,3,2.0,2.0,drop,gajelas,raka,775.578.954.033.885,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_359.jpg,2,2.0,1,relabel,flowchart,raka,2.622.307.695.542.280,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_10092.jpg,3,2.0,2.0,drop,rancu,raka,2.849.465.337.887.040,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9224.jpg,1,2.0,2.0,drop,gajelas,raka,3.045.938.630.082.990,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6800.jpg,1,2.0,2.0,drop,sampah,raka,3.273.503.249.891.490,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6818.jpg,0,2.0,2.0,drop,burem,raka,3.822.115.802.218.370,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1639.jpg,2,2.0,1,relabel,freezer,raka,5.432.620.915.998.250,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9213.jpg,3,2.0,2.0,keep,pensil,dharu,7.162.972.936.687,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1313.jpg,1,2.0,2.0,drop,kardus kemasan?,dharu,30.217.555.315.569,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8728.jpg,2,2.0,2.0,keep,kardus,dharu,72.084.707.056.859,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9052.jpg,3,2.0,2.0,keep,sisa rautan pensil,dharu,88.543.921.066.519,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8912.jpg,4,2.0,2.0,keep,totebag kardus,dharu,118.292.962.908.078,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9277.jpg,4,2.0,2.0,keep,totebag kardus,dharu,124.300.903.467.563,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_5017.jpg,1,2.0,2.0,drop,gelas jeruk?,dharu,131.867.283.686.759,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6109.jpg,3,2.0,2.0,drop,sampah,dharu,133.492.054.890.496,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6210.jpg,2,2.0,2.0,drop,sampah organik tp ada plastiknya,dharu,140.187.175.330.401,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1272.jpg,0,2.0,2.0,drop,kemasan,dharu,150.615.502.689.434,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9315.jpg,0,2.0,2.0,keep,teh,dharu,205.609.056.457.423,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_4209.jpg,3,2.0,2.0,drop,ada sampah plastik,dharu,235.467.698.833.082,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8767.jpg,3,2.0,2.0,keep,kayu,dharu,256.466.778.501.762,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1713.jpg,3,2.0,2.0,keep,kardus,dharu,341.914.982.977.774,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6755.jpg,2,2.0,2.0,keep,kertas,dharu,344.291.727.922.171,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8578.jpg,2,2.0,2.0,keep,benang,dharu,405.104.899.395.989,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6212.jpg,2,2.0,2.0,drop,ada plastik,dharu,41.944.148.598.879,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9629.jpg,4,2.0,2.0,drop,makanan?,dharu,437.388.911.675.946,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8717.jpg,1,2.0,2.0,keep,kardus,dharu,450.961.106.825.612,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8896.jpg,2,2.0,2.0,keep,kardus,dharu,478.058.590.472.615,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6279.jpg,4,2.0,2.0,keep,gambar di kertas?,dharu,49.192.361.245.863,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8820.jpg,4,2.0,2.0,keep,rotan?,dharu,508.857.210.102.307,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_11255.jpg,2,2.0,2.0,drop,iki manusia cok,dharu,529.229.969.721.421,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_261.jpg,3,2.0,2.0,drop,kardus kemasan?,dharu,549.999.363.376.746,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6836.jpg,0,2.0,2.0,drop,rongsok,dharu,555.978.876.710.575,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6820.jpg,0,2.0,2.0,drop,rongsok,dharu,557.940.371.819.421,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9043.jpg,3,2.0,2.0,keep,sampah rautan,dharu,581.087.574.943.881,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_434.jpg,3,2.0,2.0,drop,lip tint,dharu,601.833.953.583.424,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6652.jpg,2,2.0,2.0,drop,sampah plastik,dharu,604.933.006.131.511,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6649.jpg,4,2.0,2.0,keep,cabe,dharu,612.764.838.335.337,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6685.jpg,3,2.0,2.0,drop,cabe tp ada plastik,dharu,623.386.695.623.638,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1957.jpg,1,2.0,2.0,drop,kaca,dharu,623.741.144.820.111,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9201.jpg,4,2.0,2.0,keep,sisa rautan pensil,dharu,625.465.829.717.316,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_5981.jpg,3,2.0,2.0,keep,makanan?,dharu,627.481.238.553.117,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1650.jpg,4,2.0,2.0,drop,sandal,dharu,636.916.321.580.562,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_10435.jpg,4,2.0,2.0,drop,INI ORANG SU,dharu,643.174.584.527.942,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_10400.jpg,4,2.0,2.0,drop,gajelas,dharu,694.748.801.034.783,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1877.jpg,0,2.0,2.0,drop,kemasannya plastik,dharu,709.566.121.226.687,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_1886.jpg,1,2.0,2.0,drop,sendal,dharu,711.295.674.291.364,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_3381.jpg,4,2.0,2.0,drop,gambar sapi?,dharu,779.957.015.346.317,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9559.jpg,2,2.0,2.0,drop,plastik,dharu,797.108.617.329.088,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8911.jpg,3,2.0,2.0,keep,kain sajadah,dharu,799.072.492.439.127,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8910.jpg,4,2.0,2.0,keep,kain sajadah,dharu,826.385.962.770.909,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_3957.jpg,4,2.0,2.0,drop,makanan tp ada plastik,dharu,837.246.935.962.647,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_4167.jpg,3,2.0,2.0,drop,makanan tp ada plastik,dharu,842.716.322.675.458,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_506.jpg,3,2.0,2.0,drop,grafik,dharu,889.343.666.373.727,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_10010.jpg,3,2.0,2.0,keep,sisa makanan,dharu,902.707.369.755.118,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_9032.jpg,2,2.0,2.0,keep,rautan pensil,dharu,904.074.542.428.652,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6853.jpg,4,2.0,2.0,drop,sampah anorganik,dharu,907.635.734.955.811,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6640.jpg,3,2.0,2.0,drop,sampah anorganik,dharu,909.665.415.382.586,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_4764.jpg,3,2.0,0,relabel,mesin jahit,dharu,922.283.353.382.224,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_430.jpg,1,2.0,2.0,drop,wadah kemasan plastik,dharu,949.006.258.264.123,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_5347.jpg,2,2.0,2.0,drop,opo iki,dharu,951.368.251.289.081,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_6665.jpg,0,2.0,2.0,drop,nuklir cok,dharu,968.693.322.353.755,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_8167.jpg,1,2.0,2.0,drop,kopi iki plastik,dharu,974.101.732.475.055,,FALSE
/content/drive/MyDrive/BDC2026/train/2_Organic/O_436.jpg,2,2.0,2.0,drop,kemasan,dharu,1.034.680.614.338.850,,FALSE
